0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5.91992888204877e-15,0,0,5.91992888204877e-13,0,0,5.91992888204877e-11,0,0
-0.00352695290398626,-1.09639720981859e-17,0,-0.352695290399218,-1.09639720981859e-15,0,-35.269529039981,-1.09639720981859e-13,0
-0.0159234999327782,-2.18610414329043e-05,0,-1.2396547028792,-0.00218610414328934,0,-88.695941247998,-0.218610414328824,0
-0.0401787307636476,-0.000214979439038277,0,-2.42552308308694,-0.0193118397605372,0,-118.586838020774,-1.71257356172479,0
-0.0771101589623219,-0.000957022778164227,0,-3.69314281986743,-0.074204333912595,0,-126.761973678048,-5.48924941520578,0
-0.125557032425467,-0.00282602186108388,0,-4.84468734631447,-0.186899908291965,0,-115.154452644704,-11.269557437937,0
-0.182614561206162,-0.0064139902426553,0,-5.7057528780695,-0.358796838157142,0,-86.1065531755037,-17.1896929865177,0
-0.243902806480455,-0.0120305076777548,0,-6.1288245274293,-0.561651743509952,0,-42.3071649359795,-20.285490535281,0
-0.303864723763864,-0.0193920077542435,0,-5.99619172834095,-0.736150007648872,0,13.2632799088355,-17.4498264138919,0
-0.35606638863341,-0.0274078056583407,0,-5.2201664869546,-0.801579790409718,0,77.6025241386345,-6.54297827608469,0
-0.393447843955104,-0.0341626432753665,0,-3.73814553216938,-0.67548376170258,0,148.202095478522,12.6096028707139,0
-0.4084614100505,-0.0371711181802099,0,-1.50135660953958,-0.300847490484332,0,223.67889226298,37.4636271218248,0
-0.393048895492289,-0.0339597730249242,0,1.54125145582105,0.321134515528563,0,304.260806536063,62.1982006012895,0
-0.338458749516283,-0.0230330440494279,0,5.45901459760065,1.09267289754963,0,391.77631417796,77.1538382021066,0
-0.234998212606893,-0.00530397654602818,0,10.346053690939,1.77290675033998,0,488.703909333832,68.0233852790347,0
-0.071972105082518,0.0138952809866968,0,16.3026107524375,1.9199257532725,0,595.65570614985,14.7019002932527,0
0.161689968012035,0.0221122741548809,0,23.3662073094553,0.821699316818405,0,706.359655701785,-109.82264364541,0
0.475238970622186,-0.00357811629465389,0,31.3549002610151,-2.56903904495348,0,798.869295155972,-339.073836177188,0
0.87407655188276,-0.0862505148749557,0,39.8837581260574,-8.26723985803018,0,852.885786504237,-569.82008130767,0
1.35906512942644,-0.246076416136951,0,48.4988577543679,-15.9825901261995,0,861.509962831044,-771.535026816935,0
1.92661150583929,-0.502484641064157,0,56.7546376412851,-25.6408224927206,0,825.577988691722,-965.82323665211,0
2.5696920845939,-0.873297069803076,0,64.3080578754612,-37.0812428738919,0,755.342023417608,-1144.04203811712,0
3.27838697719856,-1.37399152013354,0,70.8694892604655,-50.0694450330467,0,656.143138500437,-1298.82021591549,0
4.04052380538337,-2.01717099718034,0,76.2136828184815,-64.3179477046798,0,534.419355801599,-1424.8502671633,0
4.84236018438463,-2.8122331681582,0,80.1836379001254,-79.5062170977863,0,396.995508164389,-1518.82693931065,0
5.6692539710945,-3.76522062417628,0,82.6893786709874,-95.298745601808,0,250.574077086193,-1579.25285040217,0
6.5062833431291,-4.87882315306907,0,83.7029372034598,-111.360252889279,0,101.355853247249,-1606.15072874711,0
7.33879120487424,-6.15249835808421,0,83.2507861745146,-127.367520501514,0,-45.2151028945281,-1600.72676122345,0
8.15283920509862,-7.58267487723134,0,81.4048000224371,-143.017651914713,0,-184.598615207743,-1565.01314131992,0
8.93556519180727,-9.16300105429154,0,78.2725986708652,-158.03261770602,0,-313.220135157196,-1501.49657913075,0
9.67544390372406,-10.8845979489713,0,73.9878711916795,-172.15968946798,0,-428.472747918563,-1412.70717619595,0
10.362453791164,-12.7362628019957,0,68.7009887439908,-185.166485302435,0,-528.688244768868,-1300.67958344555,0
10.9881524570995,-14.7045331473753,0,62.5698665935529,-196.827034537963,0,-613.112215043793,-1166.05492355273,0
11.5456588401701,-16.7734294922315,0,55.7506383070585,-206.889634485614,0,-681.922828649446,-1006.25999476516,0
12.0295404233234,-18.923501874815,0,48.3881583153284,-215.00723825835,0,-736.247999173005,-811.760377273637,0
12.435689547289,-21.1298020575533,0,40.6149123965646,-220.630018273834,0,-777.324591876377,-562.278001548393,0
12.7617069290243,-23.3609376843545,0,32.6017381735328,-223.113562680124,0,-801.31742230318,-248.354440628952,0
13.0082365750152,-25.5859249915679,0,24.6529645990901,-222.498730721332,0,-794.877357444278,61.4831958791626,0
13.1791919095208,-27.7824098471044,0,17.0955334505593,-219.648485553652,0,-755.743114853074,285.024516768058,0
13.2803209179689,-29.9351872853988,0,10.1129008448033,-215.277743829443,0,-698.263260575604,437.074172420873,0
13.318153789623,-32.0332162494734,0,3.78328716541257,-209.802896407454,0,-632.961367939072,547.484742198881,0
13.2994795224166,-34.0682332688976,0,-1.86742672063954,-203.501701942419,0,-565.071388605211,630.119446503471,0
13.2310475139279,-36.0340736549735,0,-6.84320084887191,-196.584038607591,0,-497.577412823237,691.766333482829,0
13.1193731942753,-37.9263525797445,0,-11.1674319652607,-189.227892477104,0,-432.423111638874,735.614613048728,0
12.9705954864975,-39.7423168424877,0,-14.8777707777757,-181.596426274321,0,-371.033881251501,763.146620278312,0
12.7903632468561,-41.4807865653436,0,-18.0232239641442,-173.846972285594,0,-314.545318636856,774.945398872657,0
12.5837395250593,-43.1421468580746,0,-20.6623721796774,-166.136029273091,0,-263.91482155332,771.094301250352,0
12.3551175261689,-44.7283691445551,0,-22.8621998890409,-158.622228648052,0,-219.98277093635,751.380062503898,0
12.1081445735659,-46.2430505816895,0,-24.697295260304,-151.468143713439,0,-183.509537126307,715.408493461294,0
11.8456517848978,-47.6914640989531,0,-26.2492788668042,-144.841351726361,0,-155.198360650016,662.679198707781,0
11.5695883670483,-49.0806132097033,0,-27.6063417849553,-138.914911075021,0,-135.70629181511,592.644065134007,0
11.281484485297,-50.4168574183773,0,-28.8103881751285,-133.624420867398,0,-120.404639017325,529.049020762338,0
10.9827662064587,-51.7050361473267,0,-29.8718278838268,-128.817872894949,0,-106.143970869827,480.654797244864,0
10.6744375324624,-52.9503499094103,0,-30.8328673996259,-124.53137620836,0,-96.1039515799108,428.649668658927,0
10.357223669042,-54.1578874431985,0,-31.7213863420467,-120.753753378818,0,-88.8518942420788,377.762282954211,0
10.0316106496991,-55.3326470364243,0,-32.5613019342881,-117.475959322578,0,-83.9915592241404,327.77940562392,0
9.69790938988522,-56.4794594696823,0,-33.3701259813881,-114.6812433258,0,-80.8824047100053,279.471599677824,0
9.35631707617413,-57.6029296609501,0,-34.1592313711091,-112.347019126781,0,-78.9105389721001,233.422419901875,0
9.00698460199797,-58.7073635788445,0,-34.9332474176161,-110.443391789441,0,-77.4016046506944,190.36273373403,0
8.6500931257047,-59.7966719191501,0,-35.6891476293264,-108.930834030561,0,-75.5900211710284,151.255775888016,0
8.28594738718911,-60.8742279975913,0,-36.4145738515594,-107.755607844116,0,-72.5426222233011,117.522618644489,0
7.91509483108327,-61.9426541759477,0,-37.0852556105836,-106.842617835636,0,-67.0681759024234,91.2990008480179,0
7.53846959853568,-63.0035381181369,0,-37.6625232547594,-106.088394218923,0,-57.7267644175841,75.4223616713048,0
7.15750885651735,-64.0572151814542,0,-38.0960742018332,-105.367706331729,0,-43.355094707379,72.0687887194217,0
6.77408792775556,-65.1030078557396,0,-38.3420928761789,-104.579267428544,0,-24.6018674345628,78.8438903184385,0
6.39014877525462,-66.1402159309505,0,-38.3939152500937,-103.720807521086,0,-5.1822373914824,85.8459907458368,0
6.00722328624964,-67.1693046742852,0,-38.2925489004984,-102.908874333472,0,10.1366349595267,81.1933187613789,0
5.62619598988674,-68.192431222536,0,-38.1027296362897,-102.312654825084,0,18.981926420873,59.621950838843,0
5.24735661053636,-69.2132440913197,0,-37.8839379350381,-102.081286878372,0,21.8791701251618,23.1367946711671,0
4.87058650697673,-70.2363853489124,0,-37.6770103559625,-102.314125759262,0,20.6927579075625,-23.2838880890242,0
4.49555316512267,-71.2670079082734,0,-37.503334185407,-103.062255936106,0,17.3676170555467,-74.8130176843475,0
4.12186513186077,-72.3104084634148,0,-37.3688033261896,-104.340055514135,0,13.4530859217371,-127.779957802916,0
3.74918205661024,-73.3717724150199,0,-37.2683075250525,-106.13639516051,0,10.0495801137136,-179.633964637549,0
3.37728740918445,-74.456001029765,0,-37.1894647425799,-108.422861474519,0,7.88427824725844,-228.646631400828,0
3.00613256570633,-75.5675937781932,0,-37.1154843478117,-111.159274842816,0,7.39803947681921,-273.641336829793,0
2.63585921928005,-76.7105670542394,0,-37.0273346426275,-114.297327604615,0,8.81497051841933,-313.805276179826,0
2.26680533976286,-77.8883973671845,0,-36.9053879517194,-117.783031294512,0,12.1946690908132,-348.570368989704,0
1.8994986982525,-79.103981650314,0,-36.7306641510356,-121.558428312949,0,17.4723800683779,-377.539701843716,0
1.534641185995,-80.3596100643529,0,-36.4857512257504,-125.562841403898,0,24.4912925285213,-400.44130909493,0
1.17308662617644,-81.6569481984816,0,-36.1554559818563,-129.733813412864,0,33.0295243894035,-417.09720089661,0
0.815814388356101,-82.9970263017386,0,-35.7272237820336,-134.0078103257,0,42.8232199822794,-427.399691283543,0
0.463900816474539,-84.3802333204657,0,-35.1913571881562,-138.320701872714,0,53.5866593877351,-431.289154701389,0
0.118490264104911,-85.8063130888908,0,-34.5410552369628,-142.607976842513,0,65.0301951193399,-428.727496979934,0
-0.219232574765129,-87.2743587997517,0,-33.772283887004,-146.804571086083,0,76.877134995879,-419.659424357016,0
-0.548067262576104,-88.7827992442295,0,-32.8834687810974,-150.844044447784,0,88.8815105906581,-403.947336170043,0
-0.866816908183816,-90.3293648052989,0,-31.8749645607712,-154.656556106939,0,100.850422032623,-381.251165915566,0
